day_idx,hours_since_quake,D,near_delta,n_r_bins,t_hours,D_peak,t_peak_hours,D_norm,short_name,slug,name,disaster_type,event_type
,112.0,0.06560528667374044,0.004682899864000556,21,112.0,0.13709144407795817,136.0,0.47855128461870644,boise_fire,wildfires_in_boise_county_idaho_27_august_2024,Wildfires In Boise County Idaho 27 August 2024,wildfire,INFL
,136.0,0.13709144407795817,0.04867067487630137,21,136.0,0.13709144407795817,136.0,1.0,boise_fire,wildfires_in_boise_county_idaho_27_august_2024,Wildfires In Boise County Idaho 27 August 2024,wildfire,INFL
,160.0,0.0564387631614953,0.06491045293832072,21,160.0,0.13709144407795817,136.0,0.4116869841228088,boise_fire,wildfires_in_boise_county_idaho_27_august_2024,Wildfires In Boise County Idaho 27 August 2024,wildfire,INFL
,184.0,0.04614003535355989,0.0579879790866723,21,184.0,0.13709144407795817,136.0,0.33656393120581607,boise_fire,wildfires_in_boise_county_idaho_27_august_2024,Wildfires In Boise County Idaho 27 August 2024,wildfire,INFL
,208.0,0.04694331591524402,0.06517543518023645,21,208.0,0.13709144407795817,136.0,0.34242338193293315,boise_fire,wildfires_in_boise_county_idaho_27_august_2024,Wildfires In Boise County Idaho 27 August 2024,wildfire,INFL
,232.0,0.060772059216723594,0.06557273825418782,21,232.0,0.13709144407795817,136.0,0.44329578425160554,boise_fire,wildfires_in_boise_county_idaho_27_august_2024,Wildfires In Boise County Idaho 27 August 2024,wildfire,INFL
,256.0,0.06535972571227688,0.08325011790692083,21,256.0,0.13709144407795817,136.0,0.4767600644363301,boise_fire,wildfires_in_boise_county_idaho_27_august_2024,Wildfires In Boise County Idaho 27 August 2024,wildfire,INFL
,280.0,0.050667641774554385,0.07038291148065375,21,280.0,0.13709144407795817,136.0,0.36959010910806234,boise_fire,wildfires_in_boise_county_idaho_27_august_2024,Wildfires In Boise County Idaho 27 August 2024,wildfire,INFL
,304.0,0.0462839342164347,0.06212594991663086,21,304.0,0.13709144407795817,136.0,0.3376135872499451,boise_fire,wildfires_in_boise_county_idaho_27_august_2024,Wildfires In Boise County Idaho 27 August 2024,wildfire,INFL
,328.0,0.04997224697967302,0.059302130052112045,21,328.0,0.13709144407795817,136.0,0.36451762045234487,boise_fire,wildfires_in_boise_county_idaho_27_august_2024,Wildfires In Boise County Idaho 27 August 2024,wildfire,INFL
